year,month,tot_min,tot_max,date,max_temperature,min_temperature,day,cat_month,year_month
2011,12,10,25,2011-12-14,21,18,14,December,2011-12
2011,12,10,25,2011-12-15,22,17,15,December,2011-12
2011,12,10,25,2011-12-16,20,15,16,December,2011-12
2011,12,10,25,2011-12-17,18,14,17,December,2011-12
2011,12,10,25,2011-12-18,20,14,18,December,2011-12
2011,12,10,25,2011-12-19,19,14,19,December,2011-12
2011,12,10,25,2011-12-20,20,17,20,December,2011-12
2011,12,10,25,2011-12-21,22,18,21,December,2011-12
2011,12,10,25,2011-12-22,21,17,22,December,2011-12
2011,12,10,25,2011-12-23,17,12,23,December,2011-12
2011,12,10,25,2011-12-24,16,11,24,December,2011-12
2011,12,10,25,2011-12-25,17,10,25,December,2011-12
2011,12,10,25,2011-12-26,19,14,26,December,2011-12
2011,12,10,25,2011-12-27,21,15,27,December,2011-12
2011,12,10,25,2011-12-28,21,15,28,December,2011-12
2011,12,10,25,2011-12-29,22,16,29,December,2011-12
2011,12,10,25,2011-12-30,20,17,30,December,2011-12
2011,12,10,25,2011-12-31,20,16,31,December,2011-12
2012,01,7,23,2012-01-02,19,16,02,January,2012-01
2012,01,7,23,2012-01-03,20,16,03,January,2012-01
2012,01,7,23,2012-01-04,17,11,04,January,2012-01
2012,01,7,23,2012-01-05,11,9,05,January,2012-01
2012,01,7,23,2012-01-06,13,9,06,January,2012-01
2012,01,7,23,2012-01-07,15,12,07,January,2012-01
2012,01,7,23,2012-01-08,17,13,08,January,2012-01
2012,01,7,23,2012-01-09,17,13,09,January,2012-01
2012,01,7,23,2012-01-10,18,13,10,January,2012-01
2012,01,7,23,2012-01-11,18,15,11,January,2012-01
2012,01,7,23,2012-01-12,17,14,12,January,2012-01
2012,01,7,23,2012-01-13,17,14,13,January,2012-01
2012,01,7,23,2012-01-14,19,16,14,January,2012-01
2012,01,7,23,2012-01-15,17,16,15,January,2012-01
2012,01,7,23,2012-01-16,17,15,16,January,2012-01
2012,01,7,23,2012-01-17,19,14,17,January,2012-01
2012,01,7,23,2012-01-18,23,17,18,January,2012-01
2012,01,7,23,2012-01-19,23,18,19,January,2012-01
2012,01,7,23,2012-01-20,21,17,20,January,2012-01
2012,01,7,23,2012-01-21,19,16,21,January,2012-01
2012,01,7,23,2012-01-22,17,10,22,January,2012-01
2012,01,7,23,2012-01-23,11,8,23,January,2012-01
2012,01,7,23,2012-01-24,11,8,24,January,2012-01
2012,01,7,23,2012-01-25,8,7,25,January,2012-01
2012,01,7,23,2012-01-26,12,7,26,January,2012-01
2012,01,7,23,2012-01-27,15,11,27,January,2012-01
2012,01,7,23,2012-01-28,19,14,28,January,2012-01
2012,01,7,23,2012-01-29,15,12,29,January,2012-01
2012,01,7,23,2012-01-30,17,14,30,January,2012-01
2012,01,7,23,2012-01-31,17,13,31,January,2012-01
2012,02,9,27,2012-02-01,20,13,01,February,2012-02
2012,02,9,27,2012-02-02,19,16,02,February,2012-02
2012,02,9,27,2012-02-03,16,13,03,February,2012-02
2012,02,9,27,2012-02-04,20,15,04,February,2012-02
2012,02,9,27,2012-02-05,21,17,05,February,2012-02
2012,02,9,27,2012-02-06,23,19,06,February,2012-02
2012,02,9,27,2012-02-07,23,12,07,February,2012-02
2012,02,9,27,2012-02-08,13,11,08,February,2012-02
2012,02,9,27,2012-02-09,15,11,09,February,2012-02
2012,02,9,27,2012-02-10,17,12,10,February,2012-02
2012,02,9,27,2012-02-11,14,10,11,February,2012-02
2012,02,9,27,2012-02-12,19,13,12,February,2012-02
2012,02,9,27,2012-02-13,25,15,13,February,2012-02
2012,02,9,27,2012-02-14,23,19,14,February,2012-02
2012,02,9,27,2012-02-15,25,18,15,February,2012-02
2012,02,9,27,2012-02-16,19,15,16,February,2012-02
2012,02,9,27,2012-02-17,17,13,17,February,2012-02
2012,02,9,27,2012-02-18,16,12,18,February,2012-02
2012,02,9,27,2012-02-19,17,13,19,February,2012-02
2012,02,9,27,2012-02-20,18,14,20,February,2012-02
2012,02,9,27,2012-02-21,21,17,21,February,2012-02
2012,02,9,27,2012-02-22,23,18,22,February,2012-02
2012,02,9,27,2012-02-23,27,21,23,February,2012-02
2012,02,9,27,2012-02-24,24,18,24,February,2012-02
2012,02,9,27,2012-02-25,19,15,25,February,2012-02
2012,02,9,27,2012-02-26,15,12,26,February,2012-02
2012,02,9,27,2012-02-27,12,10,27,February,2012-02
2012,02,9,27,2012-02-28,16,9,28,February,2012-02
2012,02,9,27,2012-02-29,17,15,29,February,2012-02
2012,03,12,30,2012-03-01,21,15,01,March,2012-03
2012,03,12,30,2012-03-02,26,17,02,March,2012-03
2012,03,12,30,2012-03-03,22,19,03,March,2012-03
2012,03,12,30,2012-03-04,24,18,04,March,2012-03
2012,03,12,30,2012-03-05,27,21,05,March,2012-03
2012,03,12,30,2012-03-06,27,24,06,March,2012-03
2012,03,12,30,2012-03-07,26,19,07,March,2012-03
2012,03,12,30,2012-03-08,20,17,08,March,2012-03
2012,03,12,30,2012-03-09,18,14,09,March,2012-03
2012,03,12,30,2012-03-10,15,12,10,March,2012-03
2012,03,12,30,2012-03-11,15,12,11,March,2012-03
2012,03,12,30,2012-03-12,14,12,12,March,2012-03
2012,03,12,30,2012-03-13,16,13,13,March,2012-03
2012,03,12,30,2012-03-14,20,15,14,March,2012-03
2012,03,12,30,2012-03-15,22,17,15,March,2012-03
2012,03,12,30,2012-03-16,27,20,16,March,2012-03
2012,03,12,30,2012-03-17,27,20,17,March,2012-03
2012,03,12,30,2012-03-18,30,20,18,March,2012-03
2012,03,12,30,2012-03-19,25,20,19,March,2012-03
2012,03,12,30,2012-03-20,26,20,20,March,2012-03
2012,03,12,30,2012-03-21,21,19,21,March,2012-03
2012,03,12,30,2012-03-22,26,19,22,March,2012-03
2012,03,12,30,2012-03-23,25,16,23,March,2012-03
2012,03,12,30,2012-03-24,22,13,24,March,2012-03
2012,03,12,30,2012-03-25,23,16,25,March,2012-03
2012,03,12,30,2012-03-26,26,17,26,March,2012-03
2012,03,12,30,2012-03-27,25,19,27,March,2012-03
2012,03,12,30,2012-03-28,26,20,28,March,2012-03
2012,03,12,30,2012-03-29,27,21,29,March,2012-03
2012,03,12,30,2012-03-30,27,22,30,March,2012-03
2012,03,12,30,2012-03-31,27,20,31,March,2012-03
2012,04,19,31,2012-04-01,25,19,01,April,2012-04
2012,04,19,31,2012-04-02,26,21,02,April,2012-04
2012,04,19,31,2012-04-03,28,23,03,April,2012-04
2012,04,19,31,2012-04-04,25,22,04,April,2012-04
2012,04,19,31,2012-04-05,26,21,05,April,2012-04
2012,04,19,31,2012-04-06,22,19,06,April,2012-04
2012,04,19,31,2012-04-07,23,19,07,April,2012-04
2012,04,19,31,2012-04-08,24,20,08,April,2012-04
2012,04,19,31,2012-04-09,27,20,09,April,2012-04
2012,04,19,31,2012-04-10,28,22,10,April,2012-04
2012,04,19,31,2012-04-11,30,23,11,April,2012-04
2012,04,19,31,2012-04-12,29,24,12,April,2012-04
2012,04,19,31,2012-04-13,30,25,13,April,2012-04
2012,04,19,31,2012-04-14,29,25,14,April,2012-04
2012,04,19,31,2012-04-15,31,26,15,April,2012-04
2012,04,19,31,2012-04-16,30,23,16,April,2012-04
2012,04,19,31,2012-04-17,26,21,17,April,2012-04
2012,04,19,31,2012-04-18,26,22,18,April,2012-04
2012,04,19,31,2012-04-19,25,23,19,April,2012-04
2012,04,19,31,2012-04-20,25,21,20,April,2012-04
2012,04,19,31,2012-04-21,27,22,21,April,2012-04
2012,04,19,31,2012-04-22,30,22,22,April,2012-04
2012,04,19,31,2012-04-23,28,25,23,April,2012-04
2012,04,19,31,2012-04-24,29,26,24,April,2012-04
2012,04,19,31,2012-04-25,31,23,25,April,2012-04
2012,04,19,31,2012-04-26,28,23,26,April,2012-04
2012,04,19,31,2012-04-27,26,22,27,April,2012-04
2012,04,19,31,2012-04-28,28,22,28,April,2012-04
2012,04,19,31,2012-04-29,31,24,29,April,2012-04
2012,04,19,31,2012-04-30,31,28,30,April,2012-04
2012,05,25,34,2012-05-01,32,28,01,May,2012-05
2012,05,25,34,2012-05-02,33,29,02,May,2012-05
2012,05,25,34,2012-05-03,32,29,03,May,2012-05
2012,05,25,34,2012-05-04,32,26,04,May,2012-05
2012,05,25,34,2012-05-05,29,25,05,May,2012-05
2012,05,25,34,2012-05-06,30,25,06,May,2012-05
2012,05,25,34,2012-05-07,30,26,07,May,2012-05
2012,05,25,34,2012-05-08,33,27,08,May,2012-05
2012,05,25,34,2012-05-09,34,28,09,May,2012-05
2012,05,25,34,2012-05-10,34,29,10,May,2012-05
2012,05,25,34,2012-05-11,30,27,11,May,2012-05
2012,05,25,34,2012-05-12,31,26,12,May,2012-05
2012,05,25,34,2012-05-13,32,26,13,May,2012-05
2012,05,25,34,2012-05-14,32,27,14,May,2012-05
2012,05,25,34,2012-05-15,31,27,15,May,2012-05
2012,05,25,34,2012-05-16,30,27,16,May,2012-05
2012,05,25,34,2012-05-17,31,27,17,May,2012-05
2012,05,25,34,2012-05-18,29,25,18,May,2012-05
2012,05,25,34,2012-05-19,31,26,19,May,2012-05
2012,05,25,34,2012-05-20,32,26,20,May,2012-05
2012,05,25,34,2012-05-21,30,26,21,May,2012-05
2012,05,25,34,2012-05-22,29,25,22,May,2012-05
2012,05,25,34,2012-05-23,30,25,23,May,2012-05
2012,05,25,34,2012-05-24,30,26,24,May,2012-05
2012,05,25,34,2012-05-25,33,27,25,May,2012-05
2012,05,25,34,2012-05-26,31,28,26,May,2012-05
2012,05,25,34,2012-05-27,31,27,27,May,2012-05
2012,05,25,34,2012-05-28,30,26,28,May,2012-05
2012,05,25,34,2012-05-29,29,26,29,May,2012-05
2012,05,25,34,2012-05-30,31,26,30,May,2012-05
2012,05,25,34,2012-05-31,32,27,31,May,2012-05
2012,06,26,34,2012-06-01,31,26,01,June,2012-06
2012,06,26,34,2012-06-02,31,26,02,June,2012-06
2012,06,26,34,2012-06-03,31,26,03,June,2012-06
2012,06,26,34,2012-06-04,32,27,04,June,2012-06
2012,06,26,34,2012-06-05,33,27,05,June,2012-06
2012,06,26,34,2012-06-06,34,27,06,June,2012-06
2012,06,26,34,2012-06-07,33,28,07,June,2012-06
2012,06,26,34,2012-06-08,34,29,08,June,2012-06
2012,06,26,34,2012-06-09,33,28,09,June,2012-06
2012,06,26,34,2012-06-10,33,27,10,June,2012-06
2012,06,26,34,2012-06-11,33,28,11,June,2012-06
2012,06,26,34,2012-06-12,32,27,12,June,2012-06
2012,06,26,34,2012-06-13,30,26,13,June,2012-06
2012,06,26,34,2012-06-14,32,27,14,June,2012-06
2012,06,26,34,2012-06-15,32,28,15,June,2012-06
2012,06,26,34,2012-06-16,30,26,16,June,2012-06
2012,06,26,34,2012-06-17,31,26,17,June,2012-06
2012,06,26,34,2012-06-18,31,27,18,June,2012-06
2012,06,26,34,2012-06-19,32,27,19,June,2012-06
2012,06,26,34,2012-06-20,34,28,20,June,2012-06
2012,06,26,34,2012-06-21,31,27,21,June,2012-06
2012,06,26,34,2012-06-22,31,27,22,June,2012-06
2012,06,26,34,2012-06-23,32,29,23,June,2012-06
2012,06,26,34,2012-06-24,31,29,24,June,2012-06
2012,06,26,34,2012-06-25,31,28,25,June,2012-06
2012,06,26,34,2012-06-26,32,29,26,June,2012-06
2012,06,26,34,2012-06-27,31,28,27,June,2012-06
2012,06,26,34,2012-06-28,33,27,28,June,2012-06
2012,06,26,34,2012-06-29,34,28,29,June,2012-06
2012,06,26,34,2012-06-30,29,26,30,June,2012-06
2012,07,24,36,2012-07-01,32,27,01,July,2012-07
2012,07,24,36,2012-07-02,32,27,02,July,2012-07
2012,07,24,36,2012-07-03,33,27,03,July,2012-07
2012,07,24,36,2012-07-04,34,27,04,July,2012-07
2012,07,24,36,2012-07-05,30,27,05,July,2012-07
2012,07,24,36,2012-07-06,32,27,06,July,2012-07
2012,07,24,36,2012-07-07,32,28,07,July,2012-07
2012,07,24,36,2012-07-08,31,27,08,July,2012-07
2012,07,24,36,2012-07-09,33,28,09,July,2012-07
2012,07,24,36,2012-07-10,33,29,10,July,2012-07
2012,07,24,36,2012-07-11,33,29,11,July,2012-07
2012,07,24,36,2012-07-12,33,29,12,July,2012-07
2012,07,24,36,2012-07-13,33,27,13,July,2012-07
2012,07,24,36,2012-07-14,34,28,14,July,2012-07
2012,07,24,36,2012-07-15,34,28,15,July,2012-07
2012,07,24,36,2012-07-16,34,29,16,July,2012-07
2012,07,24,36,2012-07-17,33,29,17,July,2012-07
2012,07,24,36,2012-07-18,33,24,18,July,2012-07
2012,07,24,36,2012-07-19,34,29,19,July,2012-07
2012,07,24,36,2012-07-20,34,29,20,July,2012-07
2012,07,24,36,2012-07-21,36,30,21,July,2012-07
2012,07,24,36,2012-07-22,33,28,22,July,2012-07
2012,07,24,36,2012-07-23,28,26,23,July,2012-07
2012,07,24,36,2012-07-24,29,26,24,July,2012-07
2012,07,24,36,2012-07-25,29,25,25,July,2012-07
2012,07,24,36,2012-07-26,27,26,26,July,2012-07
2012,07,24,36,2012-07-27,28,25,27,July,2012-07
2012,07,24,36,2012-07-28,32,26,28,July,2012-07
2012,07,24,36,2012-07-29,32,26,29,July,2012-07
2012,07,24,36,2012-07-30,33,26,30,July,2012-07
2012,07,24,36,2012-07-31,34,28,31,July,2012-07
2012,08,26,36,2012-08-01,35,27,01,August,2012-08
2012,08,26,36,2012-08-02,36,30,02,August,2012-08
2012,08,26,36,2012-08-03,33,30,03,August,2012-08
2012,08,26,36,2012-08-04,32,30,04,August,2012-08
2012,08,26,36,2012-08-05,33,29,05,August,2012-08
2012,08,26,36,2012-08-06,32,27,06,August,2012-08
2012,08,26,36,2012-08-07,34,27,07,August,2012-08
2012,08,26,36,2012-08-08,35,29,08,August,2012-08
2012,08,26,36,2012-08-09,35,29,09,August,2012-08
2012,08,26,36,2012-08-10,34,28,10,August,2012-08
2012,08,26,36,2012-08-11,30,27,11,August,2012-08
2012,08,26,36,2012-08-12,30,26,12,August,2012-08
2012,08,26,36,2012-08-13,32,27,13,August,2012-08
2012,08,26,36,2012-08-14,33,28,14,August,2012-08
2012,08,26,36,2012-08-15,34,27,15,August,2012-08
2012,08,26,36,2012-08-16,34,27,16,August,2012-08
2012,08,26,36,2012-08-17,31,26,17,August,2012-08
2012,08,26,36,2012-08-18,32,28,18,August,2012-08
2012,08,26,36,2012-08-19,33,28,19,August,2012-08
2012,08,26,36,2012-08-20,33,27,20,August,2012-08
2012,08,26,36,2012-08-21,32,28,21,August,2012-08
2012,08,26,36,2012-08-22,29,27,22,August,2012-08
2012,08,26,36,2012-08-23,33,26,23,August,2012-08
2012,08,26,36,2012-08-24,33,28,24,August,2012-08
2012,08,26,36,2012-08-25,33,28,25,August,2012-08
2012,08,26,36,2012-08-26,33,30,26,August,2012-08
2012,08,26,36,2012-08-27,35,29,27,August,2012-08
2012,08,26,36,2012-08-28,35,29,28,August,2012-08
2012,08,26,36,2012-08-29,33,26,29,August,2012-08
2012,08,26,36,2012-08-30,34,29,30,August,2012-08
2012,08,26,36,2012-08-31,32,27,31,August,2012-08
2012,09,24,34,2012-09-01,33,26,01,September,2012-09
2012,09,24,34,2012-09-02,33,26,02,September,2012-09
2012,09,24,34,2012-09-03,33,28,03,September,2012-09
2012,09,24,34,2012-09-04,32,27,04,September,2012-09
2012,09,24,34,2012-09-05,32,27,05,September,2012-09
2012,09,24,34,2012-09-06,34,27,06,September,2012-09
2012,09,24,34,2012-09-07,33,28,07,September,2012-09
2012,09,24,34,2012-09-08,33,27,08,September,2012-09
2012,09,24,34,2012-09-09,32,28,09,September,2012-09
2012,09,24,34,2012-09-10,33,28,10,September,2012-09
2012,09,24,34,2012-09-11,33,28,11,September,2012-09
2012,09,24,34,2012-09-12,33,28,12,September,2012-09
2012,09,24,34,2012-09-13,33,26,13,September,2012-09
2012,09,24,34,2012-09-14,29,25,14,September,2012-09
2012,09,24,34,2012-09-15,30,24,15,September,2012-09
2012,09,24,34,2012-09-16,30,25,16,September,2012-09
2012,09,24,34,2012-09-17,30,25,17,September,2012-09
2012,09,24,34,2012-09-18,30,25,18,September,2012-09
2012,09,24,34,2012-09-19,30,26,19,September,2012-09
2012,09,24,34,2012-09-20,30,26,20,September,2012-09
2012,09,24,34,2012-09-21,32,27,21,September,2012-09
2012,09,24,34,2012-09-22,32,27,22,September,2012-09
2012,09,24,34,2012-09-23,33,27,23,September,2012-09
2012,09,24,34,2012-09-24,33,26,24,September,2012-09
2012,09,24,34,2012-09-25,31,26,25,September,2012-09
2012,09,24,34,2012-09-26,30,27,26,September,2012-09
2012,09,24,34,2012-09-27,33,26,27,September,2012-09
2012,09,24,34,2012-09-28,32,27,28,September,2012-09
2012,09,24,34,2012-09-29,31,26,29,September,2012-09
2012,09,24,34,2012-09-30,30,25,30,September,2012-09
2012,10,18,31,2012-10-01,29,25,01,October,2012-10
2012,10,18,31,2012-10-02,30,25,02,October,2012-10
2012,10,18,31,2012-10-03,30,25,03,October,2012-10
2012,10,18,31,2012-10-04,30,24,04,October,2012-10
2012,10,18,31,2012-10-05,31,25,05,October,2012-10
2012,10,18,31,2012-10-06,31,26,06,October,2012-10
2012,10,18,31,2012-10-07,31,26,07,October,2012-10
2012,10,18,31,2012-10-08,30,26,08,October,2012-10
2012,10,18,31,2012-10-09,30,24,09,October,2012-10
2012,10,18,31,2012-10-10,30,26,10,October,2012-10
2012,10,18,31,2012-10-11,30,25,11,October,2012-10
2012,10,18,31,2012-10-12,29,24,12,October,2012-10
2012,10,18,31,2012-10-13,29,23,13,October,2012-10
2012,10,18,31,2012-10-14,29,24,14,October,2012-10
2012,10,18,31,2012-10-15,30,25,15,October,2012-10
2012,10,18,31,2012-10-16,29,25,16,October,2012-10
2012,10,18,31,2012-10-17,30,25,17,October,2012-10
2012,10,18,31,2012-10-18,27,24,18,October,2012-10
2012,10,18,31,2012-10-19,29,24,19,October,2012-10
2012,10,18,31,2012-10-20,29,24,20,October,2012-10
2012,10,18,31,2012-10-21,30,23,21,October,2012-10
2012,10,18,31,2012-10-22,30,23,22,October,2012-10
2012,10,18,31,2012-10-23,30,23,23,October,2012-10
2012,10,18,31,2012-10-24,30,24,24,October,2012-10
2012,10,18,31,2012-10-25,30,25,25,October,2012-10
2012,10,18,31,2012-10-26,28,23,26,October,2012-10
2012,10,18,31,2012-10-27,29,25,27,October,2012-10
2012,10,18,31,2012-10-28,30,25,28,October,2012-10
2012,10,18,31,2012-10-29,28,26,29,October,2012-10
2012,10,18,31,2012-10-30,26,20,30,October,2012-10
2012,10,18,31,2012-10-31,25,18,31,October,2012-10
2012,11,13,30,2012-11-01,25,19,01,November,2012-11
2012,11,13,30,2012-11-02,26,21,02,November,2012-11
2012,11,13,30,2012-11-03,28,23,03,November,2012-11
2012,11,13,30,2012-11-04,28,22,04,November,2012-11
2012,11,13,30,2012-11-05,27,22,05,November,2012-11
2012,11,13,30,2012-11-06,27,23,06,November,2012-11
2012,11,13,30,2012-11-07,26,23,07,November,2012-11
2012,11,13,30,2012-11-08,28,23,08,November,2012-11
2012,11,13,30,2012-11-09,29,25,09,November,2012-11
2012,11,13,30,2012-11-10,29,25,10,November,2012-11
2012,11,13,30,2012-11-11,25,21,11,November,2012-11
2012,11,13,30,2012-11-12,24,20,12,November,2012-11
2012,11,13,30,2012-11-13,26,21,13,November,2012-11
2012,11,13,30,2012-11-14,27,22,14,November,2012-11
2012,11,13,30,2012-11-15,25,23,15,November,2012-11
2012,11,13,30,2012-11-16,25,23,16,November,2012-11
2012,11,13,30,2012-11-17,24,18,17,November,2012-11
2012,11,13,30,2012-11-18,22,18,18,November,2012-11
2012,11,13,30,2012-11-19,25,21,19,November,2012-11
2012,11,13,30,2012-11-20,24,22,20,November,2012-11
2012,11,13,30,2012-11-21,25,23,21,November,2012-11
2012,11,13,30,2012-11-22,30,24,22,November,2012-11
2012,11,13,30,2012-11-23,27,19,23,November,2012-11
2012,11,13,30,2012-11-24,22,16,24,November,2012-11
2012,11,13,30,2012-11-25,25,21,25,November,2012-11
2012,11,13,30,2012-11-26,23,14,26,November,2012-11
2012,11,13,30,2012-11-27,20,13,27,November,2012-11
2012,11,13,30,2012-11-28,21,18,28,November,2012-11
2012,11,13,30,2012-11-29,22,19,29,November,2012-11
2012,11,13,30,2012-11-30,23,19,30,November,2012-11
2012,12,7,27,2012-12-01,25,19,01,December,2012-12
2012,12,7,27,2012-12-02,19,16,02,December,2012-12
2012,12,7,27,2012-12-03,18,15,03,December,2012-12
2012,12,7,27,2012-12-04,19,15,04,December,2012-12
2012,12,7,27,2012-12-05,18,15,05,December,2012-12
2012,12,7,27,2012-12-06,20,13,06,December,2012-12
2012,12,7,27,2012-12-07,22,17,07,December,2012-12
2012,12,7,27,2012-12-08,22,18,08,December,2012-12
2012,12,7,27,2012-12-09,23,18,09,December,2012-12
2012,12,7,27,2012-12-10,21,18,10,December,2012-12
2012,12,7,27,2012-12-11,21,17,11,December,2012-12
2012,12,7,27,2012-12-12,22,15,12,December,2012-12
2012,12,7,27,2012-12-13,23,18,13,December,2012-12
2012,12,7,27,2012-12-14,24,20,14,December,2012-12
2012,12,7,27,2012-12-15,25,21,15,December,2012-12
2012,12,7,27,2012-12-16,27,21,16,December,2012-12
2012,12,7,27,2012-12-17,25,22,17,December,2012-12
2012,12,7,27,2012-12-18,22,13,18,December,2012-12
2012,12,7,27,2012-12-19,18,12,19,December,2012-12
2012,12,7,27,2012-12-20,21,17,20,December,2012-12
2012,12,7,27,2012-12-21,26,19,21,December,2012-12
2012,12,7,27,2012-12-22,19,14,22,December,2012-12
2012,12,7,27,2012-12-23,16,10,23,December,2012-12
2012,12,7,27,2012-12-24,17,9,24,December,2012-12
2012,12,7,27,2012-12-25,20,15,25,December,2012-12
2012,12,7,27,2012-12-26,21,18,26,December,2012-12
2012,12,7,27,2012-12-27,20,17,27,December,2012-12
2012,12,7,27,2012-12-28,23,17,28,December,2012-12
2012,12,7,27,2012-12-29,21,12,29,December,2012-12
2012,12,7,27,2012-12-30,13,9,30,December,2012-12
2012,12,7,27,2012-12-31,13,7,31,December,2012-12
2013,01,10,25,2013-01-01,17,10,01,January,2013-01
2013,01,10,25,2013-01-02,19,16,02,January,2013-01
2013,01,10,25,2013-01-03,19,13,03,January,2013-01
2013,01,10,25,2013-01-04,13,10,04,January,2013-01
2013,01,10,25,2013-01-05,15,10,05,January,2013-01
2013,01,10,25,2013-01-06,14,12,06,January,2013-01
2013,01,10,25,2013-01-07,16,13,07,January,2013-01
2013,01,10,25,2013-01-08,19,15,08,January,2013-01
2013,01,10,25,2013-01-09,17,14,09,January,2013-01
2013,01,10,25,2013-01-10,16,12,10,January,2013-01
2013,01,10,25,2013-01-11,18,15,11,January,2013-01
2013,01,10,25,2013-01-12,18,14,12,January,2013-01
2013,01,10,25,2013-01-13,19,14,13,January,2013-01
2013,01,10,25,2013-01-14,19,12,14,January,2013-01
2013,01,10,25,2013-01-15,18,14,15,January,2013-01
2013,01,10,25,2013-01-16,21,14,16,January,2013-01
2013,01,10,25,2013-01-17,22,15,17,January,2013-01
2013,01,10,25,2013-01-18,17,14,18,January,2013-01
2013,01,10,25,2013-01-19,18,13,19,January,2013-01
2013,01,10,25,2013-01-20,21,17,20,January,2013-01
2013,01,10,25,2013-01-21,25,20,21,January,2013-01
2013,01,10,25,2013-01-22,25,19,22,January,2013-01
2013,01,10,25,2013-01-23,21,17,23,January,2013-01
2013,01,10,25,2013-01-24,23,18,24,January,2013-01
2013,01,10,25,2013-01-25,20,17,25,January,2013-01
2013,01,10,25,2013-01-26,22,17,26,January,2013-01
2013,01,10,25,2013-01-27,19,16,27,January,2013-01
2013,01,10,25,2013-01-28,21,15,28,January,2013-01
2013,01,10,25,2013-01-29,21,17,29,January,2013-01
2013,01,10,25,2013-01-30,22,18,30,January,2013-01
2013,01,10,25,2013-01-31,24,18,31,January,2013-01
2013,02,11,27,2013-02-01,25,19,01,February,2013-02
2013,02,11,27,2013-02-02,26,19,02,February,2013-02
2013,02,11,27,2013-02-03,22,19,03,February,2013-02
2013,02,11,27,2013-02-04,25,20,04,February,2013-02
2013,02,11,27,2013-02-05,27,21,05,February,2013-02
2013,02,11,27,2013-02-06,25,21,06,February,2013-02
2013,02,11,27,2013-02-07,25,19,07,February,2013-02
2013,02,11,27,2013-02-08,20,13,08,February,2013-02
2013,02,11,27,2013-02-09,15,11,09,February,2013-02
2013,02,11,27,2013-02-10,17,13,10,February,2013-02
2013,02,11,27,2013-02-11,23,16,11,February,2013-02
2013,02,11,27,2013-02-12,22,17,12,February,2013-02
2013,02,11,27,2013-02-13,19,15,13,February,2013-02
2013,02,11,27,2013-02-14,22,17,14,February,2013-02
2013,02,11,27,2013-02-15,24,18,15,February,2013-02
2013,02,11,27,2013-02-16,20,17,16,February,2013-02
2013,02,11,27,2013-02-17,22,17,17,February,2013-02
2013,02,11,27,2013-02-18,23,18,18,February,2013-02
2013,02,11,27,2013-02-19,24,18,19,February,2013-02
2013,02,11,27,2013-02-20,18,16,20,February,2013-02
2013,02,11,27,2013-02-21,20,17,21,February,2013-02
2013,02,11,27,2013-02-22,21,17,22,February,2013-02
2013,02,11,27,2013-02-23,20,16,23,February,2013-02
2013,02,11,27,2013-02-24,21,17,24,February,2013-02
2013,02,11,27,2013-02-25,24,19,25,February,2013-02
2013,02,11,27,2013-02-26,26,21,26,February,2013-02
2013,02,11,27,2013-02-27,26,21,27,February,2013-02
2013,02,11,27,2013-02-28,22,19,28,February,2013-02
2013,03,13,30,2013-03-01,25,20,01,March,2013-03
2013,03,13,30,2013-03-02,24,15,02,March,2013-03
2013,03,13,30,2013-03-03,17,13,03,March,2013-03
2013,03,13,30,2013-03-04,20,13,04,March,2013-03
2013,03,13,30,2013-03-05,24,16,05,March,2013-03
2013,03,13,30,2013-03-06,24,17,06,March,2013-03
2013,03,13,30,2013-03-07,25,16,07,March,2013-03
2013,03,13,30,2013-03-08,27,17,08,March,2013-03
2013,03,13,30,2013-03-09,26,18,09,March,2013-03
2013,03,13,30,2013-03-10,25,18,10,March,2013-03
2013,03,13,30,2013-03-11,25,19,11,March,2013-03
2013,03,13,30,2013-03-12,25,19,12,March,2013-03
2013,03,13,30,2013-03-13,27,21,13,March,2013-03
2013,03,13,30,2013-03-14,23,19,14,March,2013-03
2013,03,13,30,2013-03-15,24,18,15,March,2013-03
2013,03,13,30,2013-03-16,25,19,16,March,2013-03
2013,03,13,30,2013-03-17,26,20,17,March,2013-03
2013,03,13,30,2013-03-18,28,22,18,March,2013-03
2013,03,13,30,2013-03-19,26,23,19,March,2013-03
2013,03,13,30,2013-03-20,30,23,20,March,2013-03
2013,03,13,30,2013-03-21,25,20,21,March,2013-03
2013,03,13,30,2013-03-22,27,20,22,March,2013-03
2013,03,13,30,2013-03-23,27,22,23,March,2013-03
2013,03,13,30,2013-03-24,26,22,24,March,2013-03
2013,03,13,30,2013-03-25,25,21,25,March,2013-03
2013,03,13,30,2013-03-26,25,20,26,March,2013-03
2013,03,13,30,2013-03-27,22,20,27,March,2013-03
2013,03,13,30,2013-03-28,22,19,28,March,2013-03
2013,03,13,30,2013-03-29,22,20,29,March,2013-03
2013,03,13,30,2013-03-30,21,19,30,March,2013-03
2013,03,13,30,2013-03-31,22,20,31,March,2013-03
2013,04,16,31,2013-04-01,23,19,01,April,2013-04
2013,04,16,31,2013-04-02,24,21,02,April,2013-04
2013,04,16,31,2013-04-03,21,20,03,April,2013-04
2013,04,16,31,2013-04-04,25,19,04,April,2013-04
2013,04,16,31,2013-04-05,29,21,05,April,2013-04
2013,04,16,31,2013-04-06,23,18,06,April,2013-04
2013,04,16,31,2013-04-07,20,16,07,April,2013-04
2013,04,16,31,2013-04-08,21,19,08,April,2013-04
